CENSUS	YEAR	DATE	Data	DATE	SITE	BLOCK	FIELD	FIELDNEW	CHECK	AREA	SPTREAT	DEPTH	TUSW	GWFG	WHGO	CAGO	MALL	GADW	GWTE	CITE	UNTE	AMWI	NOPI	NOSH	RIDU	CANV	BUFF	WODU	RUDU	EUWI	UNDU	PBGB	SORA	COOT	COMO	AMBI	BCNH	GBHE	SNEG	GREG	WFIB	SACR	AMAV	BNST	BBPL	KILL	LBCU	GRYE	LEYE	LBDO	SNIP	DUNL	WESA	LESA	PEEP	RUFF	UNSH	RBGU	HEGU	CAGU	GUSP	WATERFWL	LLWADERS	SHOREBDS	AQBIRDS
8	1	18-Feb-94	14.00	414	4mile	1	12	112	0	4.23	fld	19.9	0	0	0	0	0	0	0	0	0	0	0	1.654846336	0	0	0	0	0	0	0	0	0	43.73522459	0	0	0	0	0	0	45.39007092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.836879433	0.236	0	0	1.654846336	45.39007092	0	93.8534279
4	2	20-Dec-94	12.00	719	4mile	1	12	112	0	4.23	fld	19.7	0	0	0	0	0.236406619	0	0	0	0	0.472813239	1.418439716	0	0	0	0	0	0	0	0	0	0	8.747044917	0	0.236406619	0	0.236406619	0.236406619	0.236406619	7.328605201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236406619	0	0	0	2.127659574	8.274231678	0	19.38534279
3	2	14-Dec-94	12.00	713	4mile	1	10	110	0	4.5	fld	19.7	0	0	0	0	2.888888889	0	1.555555556	0	0	0	0	3.777777778	0	0	0	0	0	0	0	0	0	15.55555556	0	0.222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.222222222	0.222222222	0	24
3	2	14-Dec-94	12.00	713	4mile	1	12	112	0	4.23	fld	19.7	0	0	0.236406619	0	5.437352246	0.472813239	0	0	0	0	4.964539007	18.43971631	0	0	0	0	0	0	0	0	0	12.29314421	0	0.236406619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.55082742	0.236406619	0	42.08037825
3	1	07-Dec-93	12.00	341	4mile	1	6	106	0	3.38	rlfld	19.6	0	0	0	0	0	0	0	0	0	0	0	0.295857988	0	0	0	0	0	0	0	0	0	10.35502959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295857988	0	0	10.65088757
6	2	24-Jan-95	13.00	754	4mile	1	9	109	0	4.12	fld	19.4	0	0	0	0	0.72815534	0	13.34951456	0	0	0	5.582524272	36.40776699	0	0	0	0	0	0	80	0	0	1.699029126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.48543689	0	0	77.18446602
8	1	18-Feb-94	14.00	414	4mile	1	11	111	0	4.01	fld	19.3	0	0	0	0	0.498753117	0	0	0	0	0	0	2.992518703	0	0	0	0	0	0	0	0	0	34.16458853	0	0	0	0	0	0.249376559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49127182	0.249376559	0	37.90523691
4	1	10-Jan-94	13.00	375	4mile	1	5	105	0	7.66	rlfld	18.8	0	0	0	0	0	0	0	0	0	0	5.352480418	1.958224543	0	0	0	0	0	0	0	0	0	10.44386423	0	0	0	0	0	0.130548303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.310704961	0.130548303	0	17.88511749
4	2	20-Dec-94	12.00	719	4mile	1	10	110	0	4.5	fld	18.7	0	0	0	0	0	0	0	0	0	0	0.444444444	0	0	0	0	0	0	0	0	0	0	5.555555556	0	0.222222222	0	0	0	0.222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444444444	0.444444444	0	6.444444444
5	2	30-Dec-94	12.00	729	4mile	1	12	112	0	4.23	fld	18.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.94799054	0	0.472813239	0	0	0	0.236406619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709219858	0	14.6572104
3	2	14-Dec-94	12.00	713	4mile	1	4	104	0	4.52	rlfld	18.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.955752212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.955752212
1	1	16-Nov-93	11.00	320	4mile	1	11	111	0	4.01	fld	18.3	0	0.249376559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.498753117	0	0	0.49875	0	0	0	0	0	0	0	0	0	0	0.249376559	0	0.997506234	1.246882793
7	1	10-Feb-94	14.00	406	4mile	1	13	113	0	14.37	fld	18.1	0	0	0	0	2.783576896	0	0.27835769	0.696	0	0	3.409881698	14.96172582	0	0	0	0	0	0	0	0	0	1.461377871	0	0.069589422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.12943633	0.069589422	0	23.66040362
2	2	02-Dec-94	12.00	701	4mile	1	12	112	0	4.23	fld	17.7	0	0	0	0	7.80141844	0	3.78250591	0	0	0	20.56737589	30.02364066	0	0	0	0	0	0	0	0	0	11.34751773	0	0.236406619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.1749409	0.236406619	0	73.75886525
1	2	18-Nov-94	11.00	687	4mile	1	12	112	0	4.23	fld	17.7	0	5.910165485	0	0	4.255319149	0.472813239	0	0	0	8.037825059	94.08983452	2.600472813	0	0	0	0	0	0	10	0.472813239	0	25.76832151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.7304965	0	0	143.9716312
5	1	19-Jan-94	13.00	384	4mile	1	11	111	0	4.01	fld	17.3	0	0	0	0	3.49127182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.476309227	0	0	0	0	0	0.249376559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49127182	0.249376559	0	13.21695761
1	1	16-Nov-93	11.00	320	4mile	1	3	103	0	19.14	rlfld	17.2	0	0	0	0	0.104493208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365726228	0	0	0	0	0	0	0	0	0	0.104493208	0	0	0	0	0	0.52246604	0	0.104493208	0	0.208986416	0	0	0	0	0	0	0	0.104493208	0	0.940438871	1.410658307
1	1	16-Nov-93	11.00	320	4mile	1	4	104	0	4.52	rlfld	16.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.876106195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.876106195	2.876106195
3	1	07-Dec-93	12.00	341	4mile	1	5	105	0	7.66	rlfld	16.8	0	0	0	0	0.522193211	4.569190601	0	0	0	0	0	13.7075718	0	0	0	0	0	0	0	0	0	12.40208877	0	0	0	0	0	0.130548303	0	0	0	0.91383812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.79895561	0.130548303	0.91383812	32.24543081
5	1	19-Jan-94	13.00	384	4mile	1	6	106	0	3.38	rlfld	16.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	27-Jan-94	13.00	392	4mile	1	6	106	0	3.38	rlfld	16.6	0	0	0	0	0.591715976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591715976	0	0	0.591715976
9	1	28-Feb-94	14.00	424	4mile	1	11	111	0	4.01	fld	16.3	0	0	0	0	5.985037406	0	7.2319202	0.499	0	0	0	7.730673317	0	0	0	0	0	0	0	0	0	46.13466334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.44638404	0	0	67.58104738
3	1	07-Dec-93	12.00	341	4mile	1	3	103	0	19.14	rlfld	16.2	0	0	0	0	0.104493208	0.052246604	14.05433647	0	0	0	5.642633229	8.254963427	0	0	0	0	0	0	0	0	0	5.485893417	0	0	0	0.052246604	0	0	0	0	0	1.044932079	0	0.104493208	0	0	0	0.052246604	0	0	0	0.052246604	0	0	0	0.052246604	0	0	0	28.10867294	0.052246604	1.253918495	34.95297806
7	1	10-Feb-94	14.00	406	4mile	1	9	109	0	4.12	fld	16.2	0	0	0	0	1.45631068	0	0	0	0	0	0	7.524271845	0	0	0	0	0	0	4	0	0	0	0	0.242718447	0	0	0	0	29.12621359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.970873786	0	0	0	9.951456311	29.36893204	0	40.29126214
1	1	16-Nov-93	11.00	320	4mile	1	13	113	0	14.37	fld	16.1	0	0	0	0	0.139178845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139178845	0	0	0	0	0	0	0	0	0	0.139178845	0.27835769	0.347947112	0	0.139178845	0.27836	0.347947112	0	0.069589422	0	0	0	0	0	0	0	0.139178845	0.139178845	1.600556715	1.878914405
9	1	28-Feb-94	14.00	424	4mile	1	8	108	0	3.36	fld	16	0	0	0	0	13.0952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.357142857	0	0	0	0	2.976190476	0	0.595238095	0	0	0	0	0	0	0.595238095	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0952381	3.571428571	0.595238095	22.61904762
4	1	10-Jan-94	13.00	375	4mile	1	4	104	0	4.52	rlfld	15.9	0	0	0	0	0.442477876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.982300885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442477876	0	0	4.424778761
6	1	27-Jan-94	13.00	392	4mile	1	5	105	0	7.66	rlfld	15.8	0	0	0	0	0.522193211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.18798956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.522193211	0	0	16.71018277
10	2	03-Mar-95	15.00	792	4mile	1	8	108	0	3.36	fld	15.8	0	0	0	0	5.05952381	9.523809524	0	3.273809524	0	0	0	6.845238095	0	0	0	0	0	0	0	0	0	34.22619048	0	0	0	0	0	0	2.380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.70238095	2.380952381	0	61.30952381
1	2	18-Nov-94	11.00	687	4mile	1	10	110	0	4.5	fld	15.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.444444444	0	0.222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222	0	2.666666667
7	2	29-Jan-95	13.00	759	4mile	1	10	110	0	4.5	fld	15.7	0	0	0	0	0	1.111111111	0.666666667	0	0	0	0	0.444444444	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.222222222	0.222222222	0	8.444444444
6	2	24-Jan-95	13.00	754	4mile	1	10	110	0	4.5	fld	15.7	0	0	0	0	2.222222222	0	0.444444444	0	0	0	0	6.888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.555555556	0	0	9.555555556
5	2	30-Dec-94	12.00	729	4mile	1	10	110	0	4.5	fld	15.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222	0.22222	6.888888889	0	0.222222222	0	0	0	0.222222222	2.222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.666666667	0	10
4	1	10-Jan-94	13.00	375	4mile	1	6	106	0	3.38	rlfld	15.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.366863905	0	0	0	0	0	0.295857988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295857988	0	2.662721893
4	2	20-Dec-94	12.00	719	4mile	1	4	104	0	4.52	rlfld	15.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.327433628	0	0	0	0	0	0.221238938	0	0	0	0	0	0	0.442477876	0	0	0	0	0	0	0	0	0	0	0.442477876	0	0	0	0	0.221238938	0.442477876	2.433628319
5	1	19-Jan-94	13.00	384	4mile	1	9	109	0	4.12	fld	15.2	0	0	0	0	2.912621359	0	0	0	0	0	0.72815534	1.941747573	0	0	0	0	0	0	0	0	0	1.941747573	0	0	0	0	0.242718447	0.242718447	0	0	0	0	0	0	1.45631068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.582524272	0.485436893	1.45631068	9.466019417
8	1	18-Feb-94	14.00	414	4mile	1	9	109	0	4.12	fld	15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.89320388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243	0	0	0	0	0	12.13592233
4	1	10-Jan-94	13.00	375	4mile	1	3	103	0	19.14	rlfld	15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.15882968	0	0	0	0	0	0	0	0	0	0	0	0	0.052246604	0	0	6.217345873	0	1.671891327	0	0	0	0	0	0	0	0	0	0	0	7.941483804	22.10031348
8	1	18-Feb-94	14.00	414	4mile	1	13	113	0	14.37	fld	15.1	0	0	0	0	0.556715379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.530967293	0	0.069589422	0	0	0.626304802	0	0	0	0	0.208768267	0	0	0	0.069589422	0	0	0	0	0	0	0	0	0	0.069589422	0	0	0	0.556715379	0.695894224	0.27835769	3.131524008
6	1	27-Jan-94	13.00	392	4mile	1	13	113	0	14.37	fld	15.1	0	0	0	0	0.139178845	0.27835769	0	0	0	0	1.73973556	3.827418232	0	0	0	0	0	0	0	0	0	5.080027836	0	0.069589422	0	0	0	0	9.25539318	0	0	0	0	0	0.069589422	0	0	0.347947112	0	0	0	0	0	0	0	0.069589422	0	0	0	5.984690327	9.324982603	0.417536534	20.87682672
5	1	19-Jan-94	13.00	384	4mile	1	13	113	0	14.37	fld	15.1	0	0	0	0	0.695894224	0	15.03131524	0	0	0	0.139178845	1.043841336	0	0	0	0	0	0	0	0	0	6.958942241	0	0	0	0	0.139178845	0	0	0	0	0	0	0	2.226861517	0.069589422	0	1.461377871	0	0	0	0	0	0	0	0.139178845	0	0	0	16.91022965	0.139178845	3.75782881	27.90535839
3	1	07-Dec-93	12.00	341	4mile	1	4	104	0	4.52	rlfld	14.9	0	0	0	0	0	0	0	0	0	0	0	0.221238938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.212389381	0	0.221238938	0	0.884955752	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221238938	0	3.318584071	3.539823009
5	1	19-Jan-94	13.00	384	4mile	1	5	105	0	7.66	rlfld	14.8	0	0	0	0	0	0.783289817	0	0	0	0	8.355091384	1.174934726	0	0	0	0	0	0	0	0	0	4.960835509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.31331593	0	0	15.27415144
7	2	29-Jan-95	13.00	759	4mile	1	8	108	0	3.36	fld	14.8	0	0	0	0	6.25	1.19047619	0	0	0	0	11.9047619	0	0	0	0	0	0	0	0	0.595238095	0	20.83333333	0	0.297619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.3452381	0.297619048	0	41.07142857
2	2	02-Dec-94	12.00	701	4mile	1	10	110	0	4.5	fld	14.7	0	0	0	0	0	0	0	0	0	0	0.888888889	9.111111111	0	0	0	0	0	0	0	0	0	9.555555556	0	0.444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0.444444444	0	20
6	1	27-Jan-94	13.00	392	4mile	1	4	104	0	4.52	rlfld	13.9	0	0	0	0	0.442477876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221238938	0	0.221238938	0	0	0	0	0	0	1.548672566	0.884955752	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442477876	0.442477876	2.433628319	3.318584071
9	1	28-Feb-94	14.00	424	4mile	1	14	114	0	7.75	fld	13.7	0	0	0	0	1.032258065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.67741935	0	0	0	0	0	0	0	0	0	0	0	0	0.129032258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.032258065	0	0.129032258	14.83870968
5	2	30-Dec-94	12.00	729	4mile	1	4	104	0	4.52	rlfld	13.5	0	0	0	0	0.221238938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.991150442	0	0	0	0	0	0.221238938	0	0	0	0	0	0	0.663716814	0	0	0	0	0	0	0	0	0	0	0.221238938	0	0	0	0.221238938	0.221238938	0.663716814	3.318584071
9	1	28-Feb-94	14.00	424	4mile	1	10	110	0	4.5	fld	13.3	0	0	0	0	7.111111111	0	0	0	0	0	0.666666667	6	0	0	0	0	0	0	0	0	0	23.77777778	0	0.222222222	0	0	0	0.222222222	84	0	0	0	0	0	0.222222222	0	0	1.333333333	0	0	0	0	0	0	0	2.444444444	0	0	0	13.77777778	84.44444444	1.555555556	126
12	2	22-Mar-95	15.00	811	4mile	1	6	106	0	3.38	rlfld	12.9	0	0	0	0	0.591715976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.437869822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591715976	0	0	5.029585799
5	1	19-Jan-94	13.00	384	4mile	1	4	104	0	4.52	rlfld	12.9	0	0	0	0	5.973451327	0	0	0	0	0	0.884955752	0.442477876	0	0	0	0	0	0	14	0	0	10.17699115	0	0	0	0	0	0	0	0	0	0	0	0	0.221238938	0.221238938	0	0.221238938	0	0	0	0	0	0	0	0	0	0	0	10.39823009	0	0.663716814	21.23893805
9	1	28-Feb-94	14.00	424	4mile	1	9	109	0	4.12	fld	12.2	0	0	0	0	14.32038835	0	0	0	0	0	0.242718447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242718447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5631068	0.242718447	0	14.80582524
9	1	28-Feb-94	14.00	424	4mile	1	12	112	0	4.23	fld	11.9	0	0	0	0	2.836879433	0.945626478	0	0	0	0	2.836879433	1.182033097	0	0	0	0	0	0	0	0	0	4.255319149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80141844	0	0	12.05673759
5	1	19-Jan-94	13.00	384	4mile	1	3	103	0	19.14	rlfld	11.2	0	0	0	0	1.044932079	0.156739812	15.98746082	0	0	0	0.417972832	2.978056426	0	0	0	0	0	0	0	0	0	9.665621735	0	0	0	0	0.052246604	0	0	0	0	1.253918495	0	0.052246604	0.26123302	0.104493208	0	12.17345873	0	0.679205852	0	0	0	0	0	0.052246604	0	0	0	20.58516196	0.052246604	14.5245559	44.87983281
8	2	10-Feb-95	14.00	771	4mile	1	9	109	0	4.12	fld	10.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.339805825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.912621359	0	0	0	0	5.339805825	0	8.252427184
6	1	27-Jan-94	13.00	392	4mile	1	3	103	0	19.14	rlfld	10.2	0	0	0	0	0.940438871	0.417972832	9.561128527	0	0	0	0.208986416	5.433646813	0	0	0	0	0	0	0	0	0	4.179728318	0	0	0	0	0.156739812	0	0	0	0	0	0	0	0.208986416	1.306165099	0	1.567398119	0	0	0	0	0	0	0	0.052246604	0.104	0	0	16.56217346	0.156739812	3.082549634	24.13793103
12	2	22-Mar-95	15.00	811	4mile	1	8	108	0	3.36	fld	8.8	0	0	0	0	1.785714286	0.595238095	0	0	0	0	0	3.571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297619048	0.297619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.952380952	0.595238095	0	6.547619048
7	1	10-Feb-94	14.00	406	4mile	1	6	106	0	3.38	rlfld	8.6	0	0	0	0	2.662721893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.30177515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591715976	0	0	0	2.662721893	21.30177515	0	24.55621302
9	2	19-Feb-95	14.00	780	4mile	1	9	109	0	4.12	fld	8.4	0	0	0	0	0.485436893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72815534	0	3.883495146	0	0	0	0	0.242718447	0.485436893	0	0	0	0	0	0	0	0	0	0	2.669902913	0	0	0	0.485436893	4.611650485	0.72815534	8.495145631
8	2	10-Feb-95	14.00	771	4mile	1	3	103	0	19.14	rlfld	8.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156739812	0.626959248	2.507836991	0	0.104493208	0	0	0.26123302	0.208986416	0	0	0	0	0	0	0	0	0	0	1.933124347	0.052246604	0	0	0	3.29153605	0.574712644	5.851619645
9	1	28-Feb-94	14.00	424	4mile	1	13	113	0	14.37	fld	8.1	0	0	0	0	1.322199026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	1.113430759	0.347947112	0	0.347947112	0	0	0	0	0	0	0	0.904662491	0	0	0	1.322199026	0	1.878914405	4.105775922
10	2	03-Mar-95	15.00	792	4mile	1	9	109	0	4.12	fld	7.4	0	0	0	0	2.669902913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485436893	0	43.68932039	0	0.242718447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.097087379	0	0	0	2.669902913	44.17475728	0.242718447	52.18446602
8	2	10-Feb-95	14.00	771	4mile	1	5	105	0	7.66	rlfld	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130548303	0	0.130548303	0	0	0	0	0	0	1.566579634	0	0	0	0.2611	0	0	0	0	0	0	2.349869452	0	0	0	0	0.261096606	1.82767624	4.438642298
12	2	22-Mar-95	15.00	811	4mile	1	5	105	0	7.66	rlfld	7.1	0	0	0	0	0	0	0.391644909	0.391644909	0	0	0	16.05744125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.61879896	0	0	0.130548303	0	0	0.130548303	0	0	0	0	0	0	0	0	0	0	0.261096606	0	0	0	16.84073107	11.61879896	0.261096606	28.98172324
9	2	19-Feb-95	14.00	780	4mile	1	8	108	0	3.36	fld	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297619048	0	0.297619048
8	2	10-Feb-95	14.00	771	4mile	1	10	110	0	4.5	fld	6.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.333333333	0	0	0	0	1.333333333	0	2.666666667
8	1	18-Feb-94	14.00	414	4mile	1	6	106	0	3.38	rlfld	6.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591715976	0	0.887573964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.479289941	1.479289941
12	2	22-Mar-95	15.00	811	4mile	1	4	104	0	4.52	rlfld	6.5	0	0	0	0	0.442477876	0	0	0	0	0	0	0.221238938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884955752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.663716814	0	0.884955752	1.548672566
10	1	10-Mar-94	15.00	434	4mile	1	11	111	0	4.01	fld	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.45137157	0	0	0	0	0	0	0	0	0	0	1.746	0.249376559	0.249376559	3.740648379	0	0	0	0	0	0	0	0	0	1.995012469	0	0	0	0	0	5.985037406	27.43142145
12	1	30-Mar-94	15.00	454	4mile	1	3	103	0	19.14	rlfld	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1	21-Mar-94	15.00	445	4mile	1	3	103	0	19.14	rlfld	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26123302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26123302	0.26123302
9	1	28-Feb-94	14.00	424	4mile	1	3	103	0	19.14	rlfld	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052246604	0	0	0	0	0	0	0	0	0	0.313479624	0.104493208	1.044932079	0	0	0	0	0	0	0	0	0	0.26123302	0	0	0	0	0.052246604	1.462904911	1.776384535
10	1	10-Mar-94	15.00	434	4mile	1	3	103	0	19.14	rlfld	6.2	0	0	0	0	1.149425287	0.313479624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104493208	0	0	0	0	0	1.567398119	0.26123302	0.156739812	0	0	0	1.097178683	0	0	0	0	0	0.156739812	0	0	0	1.462904911	0.104493208	3.082549634	4.806687565
12	2	22-Mar-95	15.00	811	4mile	1	3	103	0	19.14	rlfld	6.2	0	0	0	0	0.313479624	0.208986416	0.679205852	0.470219436	0	0	0	3.082549634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052246604	0.052246604	2.664576803	0	0.104493208	0	0	0.26123302	0.888192268	0.417972832	0	0	0	0	0	0	0	0	0	0.208986416	0	0	0	4.754440961	2.76907001	1.671891327	9.404388715
8	1	18-Feb-94	14.00	414	4mile	1	3	103	0	19.14	rlfld	6.2	0	0	0	0	0.208986416	1.253918495	0	0	0	0	0	1.515151515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.149425287	0	0.052246604	0	0.104	0	0	0.208986416	0.052246604	0.992685475	0.05225	2.821316614	0	6.008359457	0	0	0	0	0	0.313479624	0	0	0	2.978056426	1.201671891	10.24033438	14.73354232
7	1	10-Feb-94	14.00	406	4mile	1	3	103	0	19.14	rlfld	6.2	0	0	0	0	0.26123302	0.313479624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052246604	0	0	0.104	0	0	0.365726228	0.052246604	0.208986416	0	53.34378265	0	14.10658307	0	0	0	0	0	0.104493208	0	0	0	0.574712644	0.052246604	68.18181818	68.91327064
